12612. 30.08.2020 3,5,6,8,15,18,20,33,34,38,41,44,55,63,64,65,66,73,74,77
12613. 30.08.2020 6,7,25,26,29,31,32,35,42,50,59,60,64,66,67,68,70,75,77,79
12614. 31.08.2020 3,7,9,11,23,25,27,35,45,46,51,58,59,61,63,66,68,75,77,78
12615. 31.08.2020 1,3,10,13,15,18,22,28,30,32,36,40,41,42,46,57,59,63,65,68
12616. 01.09.2020 1,5,13,15,16,17,20,21,23,24,30,33,42,50,53,59,62,63,70,73
12617. 01.09.2020 4,6,9,12,14,16,18,24,25,34,35,41,42,51,53,54,61,62,66,71
12618. 02.09.2020 2,5,12,20,22,26,32,33,36,40,43,46,51,53,58,62,66,68,70,77
12619. 02.09.2020 11,17,19,22,26,29,30,32,40,41,45,46,52,55,56,59,67,69,72,76
12620. 03.09.2020 3,5,11,19,23,27,28,30,35,37,38,46,48,54,60,69,70,75,77,80
12621. 03.09.2020 3,4,5,7,10,12,23,26,34,35,39,42,43,45,46,48,56,58,59,60
12622. 04.09.2020 2,6,15,19,26,28,29,30,32,33,34,37,40,41,46,50,59,61,72,80
12623. 04.09.2020 2,3,7,8,9,10,13,16,17,21,22,23,28,39,47,53,63,69,76,77
12624. 05.09.2020 5,11,19,27,33,35,38,42,45,46,48,50,51,56,59,62,69,70,75,78
12625. 05.09.2020 1,10,13,14,22,27,33,38,45,56,60,61,62,63,66,71,72,73,74,79
12626. 06.09.2020 6,7,9,10,12,15,18,32,39,46,50,53,54,56,59,64,68,71,79,80
12627. 06.09.2020 11,29,31,32,34,39,41,42,45,48,49,50,55,56,60,63,66,68,70,72
12628. 07.09.2020 3,4,12,13,14,16,19,21,26,36,44,48,53,62,66,67,75,76,77,79
12629. 07.09.2020 1,3,7,21,22,24,25,28,33,36,45,49,51,52,54,64,67,73,75,78
12630. 08.09.2020 1,3,8,17,18,20,21,26,29,31,32,43,44,62,63,64,66,73,77,79
12631. 08.09.2020 8,9,12,13,14,17,20,24,25,28,34,35,38,48,49,54,59,63,72,75
12632. 09.09.2020 4,8,11,19,20,24,28,30,32,33,50,51,60,64,65,69,74,76,78,80
12633. 09.09.2020 11,14,16,17,28,40,42,44,46,52,56,62,64,67,68,73,75,76,77,80
12634. 10.09.2020 3,4,10,12,17,23,24,27,30,36,47,52,55,59,63,64,65,66,76,80
12635. 10.09.2020 2,4,6,8,10,11,23,25,28,35,36,42,43,50,54,61,62,73,74,78
12636. 11.09.2020 4,7,8,12,18,19,20,22,24,25,27,31,32,41,42,55,59,65,71,76
12637. 11.09.2020 5,6,9,13,18,19,23,26,41,44,45,49,51,56,57,60,69,71,73,79
12638. 12.09.2020 3,4,7,18,19,20,25,36,38,47,49,52,57,58,62,64,65,71,74,75
12639. 12.09.2020 5,6,10,11,12,16,29,30,36,40,44,47,48,53,54,57,68,72,76,78
12640. 13.09.2020 1,2,4,6,14,15,16,19,20,22,32,35,36,37,41,47,50,68,76,80
12641. 13.09.2020 4,5,7,9,10,12,18,19,24,28,35,40,46,52,54,57,58,64,79,80
12642. 14.09.2020 1,4,5,8,11,15,18,28,39,40,41,49,52,54,57,73,75,77,78,79
12643. 14.09.2020 1,5,9,11,16,26,34,35,37,38,40,42,46,47,49,54,59,65,69,76
12644. 15.09.2020 6,7,8,19,21,23,28,34,36,44,45,48,57,59,64,65,67,70,72,75
12645. 15.09.2020 7,12,15,21,22,26,34,35,44,45,46,51,56,57,59,64,65,70,72,73
12646. 16.09.2020 1,3,9,10,13,14,24,25,27,29,41,53,58,59,62,67,68,75,77,80
12647. 16.09.2020 2,3,6,8,13,18,25,29,39,47,52,53,54,58,60,62,67,69,71,80
12648. 17.09.2020 2,5,14,25,26,29,30,34,35,36,41,47,50,52,53,65,74,75,77,79
12649. 17.09.2020 1,7,8,14,23,25,34,38,45,48,52,53,57,59,61,62,66,68,75,76
12650. 18.09.2020 2,4,7,10,16,22,29,31,34,36,39,40,41,47,48,53,58,65,68,79
12651. 18.09.2020 7,11,12,13,15,17,28,30,35,37,39,42,43,53,57,59,62,68,72,73
12652. 19.09.2020 1,2,4,14,18,20,26,27,28,35,36,40,43,53,59,60,62,63,77,80
12653. 19.09.2020 3,5,6,12,13,14,15,22,28,29,31,34,38,40,49,54,55,63,66,77
12654. 20.09.2020 3,4,9,11,13,14,17,25,26,35,37,39,40,41,59,62,73,75,79,80
12655. 20.09.2020 4,5,7,10,12,17,20,25,26,27,34,38,43,47,48,51,58,62,73,77
12656. 21.09.2020 1,10,11,13,16,21,23,36,38,39,42,43,45,50,62,68,72,73,75,76
12657. 21.09.2020 1,4,14,18,21,23,26,28,30,36,52,55,56,63,66,71,72,74,76,80
12658. 22.09.2020 2,8,13,14,21,22,28,31,32,33,34,36,39,47,49,55,61,69,76,79
12659. 22.09.2020 1,2,4,8,13,14,23,29,31,37,52,53,56,58,70,71,74,75,76,80
12660. 23.09.2020 3,14,17,18,21,27,32,34,37,40,43,50,52,56,57,60,64,65,70,74
12661. 23.09.2020 10,13,14,15,19,24,31,37,38,42,47,50,57,63,66,68,70,72,78,80
12662. 24.09.2020 2,8,17,19,20,28,31,32,34,40,43,47,52,54,61,66,70,71,76,77
12663. 24.09.2020 2,6,16,20,22,24,26,32,33,35,41,42,43,47,49,50,60,61,69,75
12664. 25.09.2020 2,3,6,10,11,12,13,23,24,27,40,47,48,56,57,58,65,71,77,79
12665. 25.09.2020 2,6,16,20,22,24,26,32,33,35,41,42,43,47,49,50,60,61,69,75
12666. 26.09.2020 17,20,22,24,25,26,28,33,35,41,48,61,65,66,67,69,70,72,74,78
12667. 26.09.2020 2,4,8,18,23,28,32,38,46,52,54,55,57,58,64,67,68,74,76,78
12668. 27.09.2020 1,11,13,19,21,33,37,42,43,45,50,54,58,59,62,68,69,73,75,79
12669. 27.09.2020 6,9,10,19,20,30,40,41,50,52,53,55,56,57,62,64,74,77,79,80
12670. 28.09.2020 1,9,13,20,23,24,28,32,33,34,40,46,47,48,49,50,51,68,75,79
12671. 28.09.2020 1,9,10,12,16,25,31,32,35,36,37,38,44,50,51,60,61,69,76,77
12672. 29.09.2020 1,3,6,8,11,19,20,22,30,33,35,39,44,46,50,55,56,64,77,78
12673. 29.09.2020 14,20,21,31,37,43,45,46,47,48,51,52,59,60,61,63,64,70,72,78
12674. 30.09.2020 4,11,18,19,24,33,35,36,38,40,42,46,52,53,55,57,61,73,74,77
12675. 30.09.2020 1,3,8,17,24,25,27,28,34,35,37,42,46,53,54,55,59,77,79,80
12676. 01.10.2020 5,14,22,26,27,28,30,32,34,41,44,48,54,59,68,71,74,76,78,79
12677. 01.10.2020 2,6,11,20,21,22,23,24,30,32,41,43,49,50,55,57,62,68,78,80
12678. 02.10.2020 2,3,8,17,18,26,28,31,36,40,44,47,49,53,61,62,74,75,78,80
12679. 02.10.2020 9,14,16,17,25,30,31,34,35,38,39,48,52,53,59,62,65,70,71,73
12680. 03.10.2020 3,5,7,9,11,12,18,26,28,31,33,40,44,46,59,61,62,71,72,76
12681. 03.10.2020 3,10,11,22,23,26,32,33,34,39,41,52,55,56,60,67,68,70,74,79
12682. 04.10.2020 2,6,9,12,15,16,17,26,29,34,37,41,42,47,49,54,61,67,72,74
12683. 04.10.2020 2,6,8,12,14,16,19,20,22,25,26,30,37,39,52,60,63,76,79,80
12684. 05.10.2020 9,10,11,16,17,21,25,29,32,43,47,48,49,50,53,66,69,73,74,79
12685. 05.10.2020 8,10,16,17,18,21,22,34,37,38,39,40,43,48,54,58,63,73,78,80
12686. 06.10.2020 4,5,6,9,10,12,22,23,24,34,35,36,38,49,50,54,56,57,65,76
12687. 06.10.2020 5,7,8,11,13,23,25,30,31,35,37,39,40,46,47,52,71,74,78,79
12688. 07.10.2020 7,13,15,21,22,23,25,29,42,43,44,48,51,56,63,64,65,71,74,79
12689. 07.10.2020 6,10,13,15,17,37,40,42,44,46,54,59,60,63,64,71,72,75,77,80
12690. 08.10.2020 2,7,9,13,18,23,24,28,30,34,42,43,53,55,57,60,65,71,72,78
12691. 08.10.2020 5,7,17,21,22,29,35,37,40,44,46,52,54,55,56,58,69,70,71,79
12692. 09.10.2020 7,12,13,22,27,28,33,37,43,45,48,52,58,64,68,69,70,77,78,80
12693. 09.10.2020 2,8,10,12,19,21,23,24,26,27,41,44,53,57,58,64,66,71,73,78
12694. 10.10.2020 5,14,17,25,26,33,37,39,41,43,44,49,57,58,63,64,70,75,77,78
12695. 10.10.2020 1,7,13,14,18,20,24,28,30,34,35,36,43,47,51,53,66,72,73,80
12696. 11.10.2020 4,7,14,15,18,19,20,23,25,37,41,44,45,55,56,58,65,68,69,76
12697. 11.10.2020 3,7,8,9,16,17,18,21,26,30,34,35,39,46,48,50,53,66,69,72
12698. 12.10.2020 1,2,6,8,9,15,24,28,29,35,42,43,46,47,49,61,62,64,65,75
12699. 12.10.2020 2,5,15,20,25,30,33,35,36,39,41,44,47,50,57,64,66,67,71,73
12700. 13.10.2020 3,9,13,17,22,23,30,31,33,34,35,37,40,53,56,58,61,63,73,75
12701. 13.10.2020 11,18,22,24,35,38,39,40,43,45,46,47,50,53,59,61,63,65,69,77
12702. 14.10.2020 4,18,19,20,22,24,29,31,34,35,37,39,52,54,55,62,65,66,68,75
12703. 14.10.2020 7,11,14,16,17,18,20,26,32,36,41,42,45,51,57,58,64,69,78,80
12704. 15.10.2020 4,5,9,13,15,19,21,26,30,32,42,43,46,51,53,55,58,67,68,74
12705. 15.10.2020 5,8,12,13,16,23,27,32,34,42,43,46,47,48,59,60,63,67,77,78
12706. 16.10.2020 1,4,9,11,14,16,29,33,36,38,40,43,44,49,54,57,60,62,64,75
12707. 16.10.2020 7,9,21,25,40,43,44,55,56,57,58,60,62,68,69,70,71,74,77,78
12708. 17.10.2020 4,6,11,12,24,34,35,37,41,45,50,51,55,60,65,69,70,72,76,77
12709. 17.10.2020 5,6,8,10,11,15,16,17,20,26,33,35,37,56,57,64,65,73,75,79
12710. 18.10.2020 1,2,15,16,20,21,25,26,27,28,30,32,35,40,48,49,56,69,70,71
12711. 18.10.2020 1,2,6,7,9,11,12,13,16,17,21,33,40,42,45,47,50,52,54,55
12712. 19.10.2020 6,7,12,13,17,23,27,38,40,41,45,46,47,57,59,62,70,73,75,77
12713. 19.10.2020 2,5,9,17,20,24,26,27,28,35,37,38,42,44,45,46,49,61,65,78
12714. 20.10.2020 8,10,16,20,25,26,27,35,36,41,42,51,52,60,64,65,68,72,75,78
12715. 20.10.2020 1,4,5,6,14,15,29,30,39,42,49,58,60,63,67,70,72,74,79,80
12716. 21.10.2020 1,14,16,17,20,22,23,29,38,39,41,48,49,51,53,54,59,61,65,79
12717. 21.10.2020 11,13,14,16,19,20,27,30,31,33,35,36,40,50,55,56,64,78,79,80
12718. 22.10.2020 2,8,24,27,30,39,44,45,48,51,60,61,66,68,69,70,73,78,79,80
12719. 22.10.2020 2,7,11,18,29,30,37,38,41,42,47,53,56,58,59,65,73,75,76,79
12720. 23.10.2020 5,10,11,12,18,19,24,30,31,32,39,45,48,49,51,53,64,65,69,80
12721. 23.10.2020 3,13,15,16,19,20,28,30,34,35,39,44,51,53,56,58,65,66,71,75
12722. 24.10.2020 4,6,12,14,15,17,22,23,27,30,35,36,39,41,43,55,59,60,65,67
12723. 24.10.2020 3,6,13,27,29,30,33,35,36,38,39,44,50,57,58,64,65,67,68,75
12724. 25.10.2020 4,5,10,20,21,22,26,31,35,38,46,48,49,51,56,63,67,71,76,80
12725. 25.10.2020 5,7,13,17,19,20,24,27,31,38,44,52,55,59,60,63,68,71,73,77
12726. 26.10.2020 1,4,9,16,18,19,21,22,25,30,31,32,36,47,51,52,61,65,72,75
12727. 26.10.2020 1,11,17,20,21,22,24,29,35,41,42,48,49,52,55,58,60,62,67,74
12728. 27.10.2020 2,15,16,18,19,24,25,33,36,37,40,41,44,54,67,74,75,76,77,80
12729. 27.10.2020 1,7,8,9,14,18,22,25,27,29,31,36,45,48,52,53,56,59,67,74
12730. 28.10.2020 2,10,12,13,17,23,26,27,30,32,36,37,39,40,44,47,55,57,62,73
12731. 28.10.2020 1,3,9,11,13,15,22,25,26,43,44,47,48,52,55,61,64,71,72,79
12732. 29.10.2020 2,12,16,17,18,21,28,33,40,41,44,47,48,50,51,55,69,77,79,80
12733. 29.10.2020 1,3,9,14,24,25,27,32,35,43,46,47,49,53,59,61,70,72,73,75
12734. 30.10.2020 2,4,7,9,13,17,30,31,38,41,47,56,59,60,63,64,65,66,70,71
12735. 30.10.2020 3,7,9,15,18,21,25,28,32,33,39,45,49,53,54,56,58,59,62,67
12736. 31.10.2020 10,11,12,15,17,21,22,28,29,32,34,36,37,45,60,67,68,73,74,80
12737. 31.10.2020 1,6,9,29,33,34,38,42,43,46,47,48,55,57,60,63,64,70,77,78
12738. 01.11.2020 3,9,13,15,16,22,30,34,36,37,38,42,52,54,57,66,68,69,71,80
12739. 01.11.2020 1,2,3,17,20,21,27,28,31,34,38,39,42,49,51,52,62,69,72,80
12740. 02.11.2020 2,3,7,22,26,28,29,33,36,37,40,52,54,55,65,66,68,69,74,77
12741. 02.11.2020 7,12,19,27,28,29,30,31,41,44,48,50,51,53,56,64,66,75,76,79
12742. 03.11.2020 4,12,14,17,18,26,30,37,38,39,40,41,42,44,52,55,71,72,77,79
12743. 03.11.2020 4,9,15,16,18,28,32,35,38,40,42,43,49,51,58,60,61,68,69,75
12744. 04.11.2020 2,7,23,27,38,39,41,46,49,50,54,55,58,62,64,67,71,73,74,78
12745. 04.11.2020 2,7,15,17,19,21,24,29,35,41,43,46,50,51,56,59,63,68,73,78
12746. 05.11.2020 7,11,22,23,28,29,43,46,48,51,54,57,58,63,68,69,71,72,78,80
12747. 05.11.2020 1,4,12,14,15,19,23,30,31,37,39,43,45,46,49,54,58,61,64,74
12748. 06.11.2020 6,11,14,29,30,31,39,42,48,50,52,56,58,60,63,65,68,69,70,73
12749. 06.11.2020 4,5,10,11,17,18,21,23,30,36,41,46,49,55,59,60,61,62,67,68
12750. 07.11.2020 1,4,8,10,12,14,16,19,33,36,46,50,51,52,55,61,63,64,72,78
12751. 07.11.2020 3,7,12,14,17,19,23,30,32,38,41,43,47,54,56,57,60,65,70,74
12752. 08.11.2020 2,5,14,26,28,34,35,36,38,41,43,52,55,60,64,69,70,72,78,79
12753. 08.11.2020 4,9,11,17,20,22,30,37,41,45,49,52,53,58,63,64,68,69,70,80
12754. 09.11.2020 10,11,14,15,26,27,28,29,33,35,40,42,45,52,54,59,65,66,77,79
12755. 09.11.2020 2,5,13,15,21,24,28,30,31,34,40,45,49,58,60,63,64,65,70,72
12756. 10.11.2020 4,9,11,15,23,26,29,42,48,49,54,58,64,65,68,71,76,77,78,80
12757. 10.11.2020 11,12,13,19,22,27,28,29,31,33,35,36,37,38,46,48,49,50,64,68
12758. 11.11.2020 4,9,12,13,18,26,29,30,35,40,46,54,56,65,70,72,73,76,79,80
12759. 11.11.2020 3,10,11,13,14,18,19,28,29,30,31,45,46,47,49,50,62,65,68,78
12760. 12.11.2020 2,6,13,18,20,32,36,40,51,54,57,58,59,62,64,66,69,70,75,80
12761. 12.11.2020 4,5,8,9,19,22,27,29,31,39,45,50,51,55,56,69,73,76,78,79
12762. 13.11.2020 10,19,21,22,24,25,26,29,35,37,46,63,65,69,70,72,73,74,75,76
12763. 13.11.2020 3,6,8,11,12,19,22,24,25,29,32,35,40,41,46,55,70,71,72,79
12764. 14.11.2020 2,3,4,10,11,13,14,25,26,27,37,43,47,56,57,60,63,73,75,79
12765. 14.11.2020 10,11,16,21,22,23,27,29,31,36,38,39,42,44,46,47,50,62,73,74
12766. 15.11.2020 5,6,7,12,21,23,24,31,33,37,46,48,55,57,60,62,68,69,70,77
12767. 15.11.2020 1,6,10,22,27,35,39,40,41,45,47,49,52,56,63,65,66,68,72,78
12768. 16.11.2020 3,10,21,22,27,28,29,36,38,39,42,43,44,48,49,53,68,75,76,77
12769. 16.11.2020 9,13,16,22,28,29,30,38,42,46,47,52,59,63,66,67,69,71,73,76
12770. 17.11.2020 1,2,6,8,10,15,18,21,27,31,32,38,47,57,59,63,65,67,75,76
12771. 17.11.2020 3,6,7,21,23,26,29,32,35,39,40,43,46,47,49,56,58,68,69,74
12772. 18.11.2020 13,18,20,23,27,32,33,36,37,39,41,43,47,51,55,59,64,72,73,74
12773. 18.11.2020 1,7,18,20,25,33,37,38,40,44,45,47,49,59,62,68,70,72,73,75
12774. 19.11.2020 2,6,8,10,14,17,29,35,38,41,42,43,46,48,54,63,66,69,71,74
12775. 19.11.2020 1,4,6,9,10,11,15,16,22,28,34,35,36,40,45,46,50,63,67,75
12776. 20.11.2020 1,7,9,11,19,20,21,23,25,34,38,45,47,49,53,59,62,67,69,77
12777. 20.11.2020 1,2,7,10,11,13,15,17,23,26,27,29,30,31,36,40,59,65,73,76
12778. 21.11.2020 1,3,5,10,13,16,17,23,26,27,33,36,44,52,57,61,63,66,67,77
12779. 21.11.2020 5,7,9,12,13,16,17,25,34,48,55,58,61,69,70,71,72,75,76,78
12780. 22.11.2020 3,5,10,11,12,16,22,24,26,28,33,37,39,45,47,48,54,55,59,75
12781. 22.11.2020 1,16,17,19,22,23,24,26,31,34,42,47,54,55,64,68,69,70,75,77
12782. 23.11.2020 16,18,22,23,24,26,30,33,39,42,43,48,54,58,59,62,66,67,68,72
12783. 23.11.2020 1,7,10,13,20,21,23,32,36,38,42,45,56,60,61,63,65,71,73,77
12784. 24.11.2020 1,3,5,11,13,16,30,31,32,34,35,38,42,48,52,55,57,67,74,78
12785. 24.11.2020 2,3,6,7,10,11,15,16,26,38,42,45,46,52,62,63,66,68,69,77
12786. 25.11.2020 6,7,11,15,16,20,26,27,30,32,35,39,52,58,61,64,66,68,71,79
12787. 25.11.2020 5,9,16,22,31,32,38,40,41,42,46,52,56,58,61,65,69,72,77,78
12788. 26.11.2020 1,5,6,8,9,10,12,13,17,19,27,31,44,47,51,66,71,73,74,80
12789. 26.11.2020 1,4,5,8,13,24,25,30,32,37,41,55,56,57,58,61,64,65,70,77
12790. 27.11.2020 1,3,6,10,14,18,19,22,29,37,38,39,43,47,59,61,65,66,69,75
12791. 27.11.2020 3,4,5,11,14,15,17,18,21,22,30,31,34,39,44,47,52,57,60,74
12792. 28.11.2020 12,14,15,17,26,29,32,37,38,42,43,46,48,51,52,53,54,59,69,70
12793. 28.11.2020 2,3,6,12,20,28,31,32,38,45,49,51,52,60,61,64,73,74,75,79
12794. 29.11.2020 3,4,6,10,12,19,27,31,36,37,39,47,48,51,56,65,70,73,75,79
12795. 29.11.2020 10,11,17,19,20,24,31,32,36,39,45,46,48,49,55,56,62,63,64,72
12796. 30.11.2020 9,11,21,25,27,28,32,34,38,39,43,46,48,52,62,64,66,70,76,80
12797. 30.11.2020 11,19,21,24,28,30,34,37,48,51,52,57,59,62,63,65,68,74,75,80
12798. 01.12.2020 4,5,12,13,19,21,24,25,26,29,36,45,52,58,62,71,72,73,75,76
12799. 01.12.2020 9,11,12,16,18,20,27,30,32,41,44,45,47,49,51,56,61,64,65,66
12800. 02.12.2020 3,4,8,10,12,13,15,17,18,40,42,45,48,51,64,65,66,69,73,79
12801. 02.12.2020 1,2,5,7,9,23,25,26,38,39,42,44,47,50,53,59,60,62,63,70
12802. 03.12.2020 4,8,9,15,16,17,22,24,31,34,38,45,46,48,52,57,58,67,74,76
12803. 03.12.2020 2,5,12,18,20,33,36,44,45,50,57,62,64,65,69,70,74,75,77,78
12804. 04.12.2020 2,9,10,26,27,30,31,32,33,41,48,51,52,54,62,66,74,76,79,80
12805. 04.12.2020 1,2,4,7,10,14,17,19,21,28,34,43,48,51,59,62,65,69,75,80
12806. 05.12.2020 4,15,18,21,24,26,30,33,38,44,48,51,53,55,58,60,64,71,72,75
12807. 05.12.2020 4,7,11,12,14,16,18,19,24,38,42,48,55,59,65,71,72,74,75,76
12808. 06.12.2020 2,4,5,6,7,9,16,17,19,25,28,38,40,43,50,54,66,70,72,74
12809. 06.12.2020 1,2,4,9,13,15,21,28,35,44,49,51,54,56,60,61,62,74,76,78
12810. 07.12.2020 3,5,10,13,15,20,22,24,37,40,41,47,49,51,52,61,66,70,71,72
12811. 07.12.2020 3,5,6,10,16,22,24,35,41,42,43,49,53,54,57,62,63,74,78,79
12812. 08.12.2020 1,2,3,15,16,18,21,26,30,32,40,46,51,53,54,55,58,59,72,73
12813. 08.12.2020 2,5,10,11,12,13,21,31,42,44,45,49,53,54,57,63,66,67,73,74
12814. 09.12.2020 5,6,8,9,10,11,12,15,20,35,39,40,42,43,44,55,68,70,75,76
12815. 09.12.2020 4,6,7,8,19,21,32,44,58,65,67,68,71,72,73,74,75,78,79,80
12816. 10.12.2020 2,3,8,12,13,20,21,22,26,27,29,33,34,39,52,54,72,78,79,80
12817. 10.12.2020 1,9,12,14,17,24,25,32,33,40,49,55,57,62,63,65,66,72,76,79
12818. 11.12.2020 1,7,13,18,23,27,32,37,41,43,52,55,57,58,59,62,72,73,77,78
12819. 11.12.2020 1,5,6,7,9,14,17,24,26,36,40,41,46,58,60,63,65,69,75,80
12820. 12.12.2020 1,6,22,23,27,30,32,37,40,41,45,54,61,66,68,70,71,72,73,76
12821. 12.12.2020 2,3,6,9,13,24,25,26,30,32,36,41,42,50,55,57,65,66,67,72
12822. 13.12.2020 4,9,12,13,15,16,23,28,29,31,34,37,38,39,40,45,46,59,69,71
12823. 13.12.2020 9,11,20,23,24,27,29,31,32,37,40,48,59,60,61,63,66,68,73,74
12824. 14.12.2020 11,12,13,20,22,24,25,32,41,44,48,50,53,56,57,59,68,70,74,75
12825. 14.12.2020 4,10,18,22,24,26,29,31,39,40,41,42,45,49,60,63,69,72,76,79
12826. 15.12.2020 2,5,8,9,16,21,22,30,31,37,45,47,50,51,61,63,64,65,71,79
12827. 15.12.2020 1,5,6,10,14,20,21,23,37,40,44,52,54,55,57,58,64,74,76,77
12828. 16.12.2020 1,3,5,16,18,21,31,38,42,46,48,53,55,56,60,67,69,73,75,79
12829. 16.12.2020 5,7,9,10,11,33,35,37,40,41,43,45,47,48,58,61,65,67,75,80
12830. 17.12.2020 8,9,15,19,20,23,25,26,28,31,32,36,37,56,58,59,68,71,75,77
12831. 17.12.2020 2,10,11,18,21,24,28,29,37,38,41,49,55,60,64,67,68,73,78,80
12832. 18.12.2020 4,10,16,17,21,22,25,27,36,38,46,48,49,51,54,64,66,68,70,76
12833. 18.12.2020 4,5,10,11,13,16,17,23,26,43,44,54,55,60,62,65,66,72,79,80
12834. 19.12.2020 1,4,9,13,14,16,20,22,26,27,31,36,41,43,51,57,58,63,69,73
12835. 19.12.2020 7,9,11,14,16,17,19,21,23,33,47,48,50,51,58,66,69,73,76,78
12836. 20.12.2020 1,2,3,6,8,12,15,22,27,29,30,46,53,56,61,71,73,75,78,79
12837. 20.12.2020 3,6,11,16,22,25,29,36,41,42,43,53,54,55,58,65,68,75,76,77
12838. 21.12.2020 4,6,11,12,18,21,22,23,32,37,41,44,47,48,56,58,60,71,75,80
12839. 21.12.2020 2,6,15,18,21,22,24,25,30,33,36,46,54,57,58,64,68,69,77,79
12840. 22.12.2020 4,8,9,14,15,23,24,32,36,37,39,51,53,55,58,60,61,64,67,79
12841. 22.12.2020 3,7,8,9,12,13,14,16,23,28,36,37,38,40,46,48,57,60,61,78
12842. 23.12.2020 4,6,8,11,17,24,25,26,28,29,32,35,36,38,44,45,48,58,61,66
12843. 23.12.2020 4,7,12,16,18,19,26,27,47,50,53,54,57,60,62,65,70,72,73,80
12844. 24.12.2020 6,10,13,18,20,21,23,29,36,38,46,53,56,58,61,65,69,71,75,78
12845. 24.12.2020 3,5,14,16,19,29,31,34,38,41,42,48,53,54,59,64,66,71,76,78
12846. 25.12.2020 2,4,7,10,11,15,17,25,37,45,47,51,52,54,56,59,69,71,73,79
12847. 25.12.2020 1,2,3,12,13,21,25,26,27,32,37,48,49,54,64,66,71,73,75,79
12848. 26.12.2020 4,8,14,18,19,20,21,39,47,49,51,54,55,63,65,66,69,70,72,74
12849. 26.12.2020 2,6,7,8,12,21,23,26,38,40,41,54,56,58,66,70,72,73,76,77
12850. 27.12.2020 4,5,8,19,21,27,31,32,33,34,36,41,45,46,49,54,64,69,70,79
12851. 27.12.2020 6,11,13,15,28,34,38,39,40,44,45,48,56,57,61,67,70,72,77,79
12852. 28.12.2020 5,6,11,13,14,17,20,21,27,31,32,36,37,47,48,53,54,57,61,67
12853. 28.12.2020 3,7,19,23,25,26,28,29,38,51,59,60,61,62,63,64,66,67,71,75
12854. 29.12.2020 2,3,6,10,13,14,29,31,32,39,46,54,55,61,63,67,68,72,74,79
12855. 29.12.2020 5,8,9,11,16,23,25,27,31,43,44,46,48,59,61,65,73,74,75,80
12856. 30.12.2020 23,24,29,33,35,37,38,39,41,44,45,46,49,51,59,64,70,72,73,74
12857. 30.12.2020 2,3,4,9,18,19,23,27,41,42,43,45,47,50,53,56,58,61,64,80
12858. 31.12.2020 8,16,20,27,28,31,36,41,45,47,51,53,64,67,68,74,76,77,79,80
12859. 31.12.2020 1,3,5,9,13,14,17,20,21,22,29,33,34,41,43,57,59,64,76,80
12860. 01.01.2021 2,5,8,13,14,25,28,35,38,39,43,46,47,49,51,64,75,78,79,80
12861. 01.01.2021 6,16,26,28,30,40,42,43,48,49,52,60,61,64,66,70,71,72,75,80
12862. 02.01.2021 1,2,10,11,18,26,28,30,31,33,39,48,55,60,62,66,70,71,76,77
12863. 02.01.2021 4,7,11,14,20,21,22,33,38,39,40,44,46,48,53,61,63,73,75,76
12864. 03.01.2021 1,2,13,14,20,29,31,36,47,48,49,55,56,59,60,63,64,65,68,79
12865. 03.01.2021 4,14,16,18,22,25,27,40,43,47,53,59,61,62,65,68,71,74,76,78
12866. 04.01.2021 1,2,6,8,15,22,23,24,27,38,39,51,57,58,59,65,72,73,74,79
12867. 04.01.2021 2,4,9,26,29,32,33,36,39,43,51,53,56,60,63,64,68,74,75,77
12868. 05.01.2021 4,11,12,13,15,18,20,22,31,38,44,46,51,61,62,67,70,71,72,76
12869. 05.01.2021 3,7,10,19,21,33,36,44,50,56,58,64,68,69,70,71,72,75,76,77
12870. 06.01.2021 4,6,8,9,14,15,22,25,40,47,48,55,59,64,65,69,72,78,79,80
12871. 06.01.2021 3,4,6,9,10,11,13,22,25,26,38,41,44,53,64,68,69,70,72,79
12872. 07.01.2021 2,5,15,24,25,32,33,36,39,41,43,48,51,55,59,60,61,63,68,77
12873. 07.01.2021 5,14,18,21,29,35,38,39,44,45,48,49,52,53,55,61,71,73,75,76
12874. 08.01.2021 2,5,13,15,16,19,26,27,31,37,44,53,66,67,68,74,75,77,78,80
12875. 08.01.2021 2,3,4,11,13,17,18,19,20,23,24,25,45,48,52,59,60,65,68,76
12876. 09.01.2021 2,4,5,10,12,13,29,35,40,45,48,49,50,52,55,58,62,65,74,79
12877. 09.01.2021 1,6,12,13,20,28,31,35,37,40,41,45,46,57,60,67,72,73,74,78
12878. 10.01.2021 4,7,10,11,18,19,21,25,26,27,38,41,43,48,49,54,59,62,63,68
12879. 10.01.2021 1,5,12,13,16,17,22,24,37,42,45,52,58,61,63,67,68,74,76,79
12880. 11.01.2021 7,8,22,26,28,29,40,41,45,47,49,51,56,58,60,62,68,72,78,79
12881. 11.01.2021 2,3,10,14,17,24,25,26,35,38,39,41,51,53,55,57,61,62,73,79
12882. 12.01.2021 1,3,6,8,15,16,18,26,28,33,35,38,39,43,48,52,59,60,63,79
12883. 12.01.2021 1,2,4,5,6,7,8,9,10,11,18,23,42,45,49,51,60,65,73,76
12884. 13.01.2021 15,16,17,19,23,25,27,28,29,30,31,32,34,37,42,50,57,58,68,80
12885. 13.01.2021 5,6,9,13,26,29,33,35,37,41,42,52,54,59,60,62,64,72,77,79
